rank_position,content_id,baseline_score,reason_code,action_label,content_age_days,impressions_prev_30d,impressions_last_30d
267,content_686750b32ae6,34.205971938101,STALE_HIGH_DROP,URGENT_REFRESH,310,622,45
268,content_6a9cd9678ddf,34.16390022795704,STALE_HIGH_DROP,URGENT_REFRESH,300,1225,193
269,content_7722f40b12c1,34.14637527321982,STALE_HIGH_DROP,URGENT_REFRESH,256,1867,341
270,content_2605942dde18,34.14289532088541,STALE_HIGH_DROP,URGENT_REFRESH,236,761,44
271,content_8b9c2a589d2c,34.13040486811168,STALE_HIGH_DROP,URGENT_REFRESH,225,1185,130
272,content_edc1ad977cdc,34.10577677568321,STALE_HIGH_DROP,URGENT_REFRESH,229,958,82
273,content_8266feeb482d,34.0801896858571,STALE_HIGH_DROP,URGENT_REFRESH,284,1080,147
274,content_15d533608a0b,34.060120968965066,STALE_HIGH_DROP,URGENT_REFRESH,299,7682,2554
275,content_c23e6a8b8692,34.035067884761126,STALE_HIGH_DROP,URGENT_REFRESH,230,4135,1029
276,content_9849b4ae2daa,34.00484046843682,STALE_HIGH_DROP,URGENT_REFRESH,307,7697,2592
277,content_30abb62e46cb,34.001582062975565,STALE_HIGH_DROP,URGENT_REFRESH,339,352,1
278,content_6794b1f70250,33.95124698498102,STALE_HIGH_DROP,URGENT_REFRESH,322,804,97
279,content_5d3899a13fdc,33.939010368247544,STALE_HIGH_DROP,URGENT_REFRESH,225,1673,261
280,content_d4638f6b09d8,33.93331864824879,STALE_HIGH_DROP,URGENT_REFRESH,463,945,182
281,content_50fec538775d,33.914402713955695,STALE_HIGH_DROP,URGENT_REFRESH,419,27557,12423
282,content_935404160e73,33.89027414090832,STALE_HIGH_DROP,URGENT_REFRESH,286,9991,3494
283,content_eb72d6efc172,33.87408979107048,STALE_HIGH_DROP,URGENT_REFRESH,517,290,12
284,content_9f4647b3d7dd,33.8525347270482,STALE_HIGH_DROP,URGENT_REFRESH,225,1514,222
285,content_5240ab05dc75,33.8433193149533,STALE_HIGH_DROP,URGENT_REFRESH,390,732,102
286,content_79208359b53f,33.83679493897647,STALE_HIGH_DROP,URGENT_REFRESH,333,468,24
287,content_7bd0e1aa7b13,33.82566339648583,STALE_HIGH_DROP,URGENT_REFRESH,183,687,4
288,content_5f8b20f08d07,33.81279021438689,STALE_HIGH_DROP,URGENT_REFRESH,225,2394,474
289,content_8379c02e9fad,33.79760883272919,STALE_HIGH_DROP,URGENT_REFRESH,537,1041,235
290,content_33555a8bf48f,33.718942194514035,STALE_HIGH_DROP,URGENT_REFRESH,333,691,77
291,content_2709b04eabd3,33.70526149822226,STALE_HIGH_DROP,URGENT_REFRESH,309,1023,155
292,content_567c6448b441,33.68330158723555,STALE_HIGH_DROP,URGENT_REFRESH,287,3911,1098
293,content_1fc577d0a2a2,33.64253288077143,STALE_HIGH_DROP,URGENT_REFRESH,230,1691,284
294,content_2b46b0e928d3,33.60355803103668,STALE_HIGH_DROP,URGENT_REFRESH,330,1467,301
295,content_d5a6f8f93f2e,33.58005101936531,STALE_HIGH_DROP,URGENT_REFRESH,225,1217,155
296,content_48fa8051c06a,33.57973767164931,STALE_HIGH_DROP,URGENT_REFRESH,417,8952,3478
297,content_1717bdd90c8e,33.567907990263954,STALE_HIGH_DROP,URGENT_REFRESH,224,5184,1427
298,content_f5a6154dde6b,33.56198075151723,STALE_HIGH_DROP,URGENT_REFRESH,286,6699,2189
299,content_54baba704595,33.55232416681674,STALE_HIGH_DROP,URGENT_REFRESH,286,50056,22631
300,content_ca8f3c4ed72a,33.544934275668055,STALE_HIGH_DROP,URGENT_REFRESH,330,1096,190
301,content_9d62fee2ccfc,33.498538625640414,STALE_HIGH_DROP,URGENT_REFRESH,225,4354,1142
302,content_ea08be2c1018,33.490725820248635,STALE_HIGH_DROP,URGENT_REFRESH,264,3910,1072
303,content_61478f8f287f,33.485173391059426,STALE_HIGH_DROP,URGENT_REFRESH,341,1616,360
304,content_4c493cf4be0a,33.47738974250156,STALE_HIGH_DROP,URGENT_REFRESH,313,1115,189
305,content_aa5080ba4e71,33.454933574928496,STALE_HIGH_DROP,URGENT_REFRESH,236,556,17
306,content_f364ebec9142,33.43100074252079,STALE_HIGH_DROP,URGENT_REFRESH,421,785,133
307,content_454843c26ab6,33.39396384370822,STALE_HIGH_DROP,URGENT_REFRESH,310,8358,2973
308,content_63ccce1a850e,33.38352992684967,STALE_HIGH_DROP,URGENT_REFRESH,390,929,168
309,content_49b07a9052b5,33.38344748700814,STALE_HIGH_DROP,URGENT_REFRESH,287,4317,1276
310,content_27c3ec8f0fcc,33.36469318482732,STALE_HIGH_DROP,URGENT_REFRESH,330,11496,4425
311,content_36684976be1f,33.34290379358121,STALE_HIGH_DROP,URGENT_REFRESH,445,3918,1329
312,content_320e04a02a9b,33.34041382424201,STALE_HIGH_DROP,URGENT_REFRESH,307,1996,467
313,content_992b2bb0a7e3,33.330888205102006,STALE_HIGH_DROP,URGENT_REFRESH,310,4169,1264
314,content_c4bbb26dde65,33.305905756325835,STALE_HIGH_DROP,URGENT_REFRESH,300,19015,7752
315,content_80760f3626d1,33.294142309227205,STALE_HIGH_DROP,URGENT_REFRESH,333,1760,410
316,content_204540dd7944,33.285571394460696,STALE_HIGH_DROP,URGENT_REFRESH,286,11890,4437
317,content_201e6fa0676c,33.24897593720403,STALE_HIGH_DROP,URGENT_REFRESH,326,1373,281
318,content_947bbc996a20,33.235335296530046,STALE_HIGH_DROP,URGENT_REFRESH,466,2857,915
319,content_0a34d6afa4f4,33.15516051093803,STALE_HIGH_DROP,URGENT_REFRESH,257,14719,5561
320,content_ed7eedcedbbe,33.15087839807527,STALE_HIGH_DROP,URGENT_REFRESH,333,682,85
321,content_4a2d50e15535,33.15025715628069,STALE_HIGH_DROP,URGENT_REFRESH,421,1470,364
322,content_b8f803c2e49c,33.14548376612976,STALE_HIGH_DROP,URGENT_REFRESH,313,346,4
323,content_c847746accc3,33.125363782029424,STALE_HIGH_DROP,URGENT_REFRESH,284,1486,293
324,content_7277537c47c4,33.12117027863042,STALE_HIGH_DROP,URGENT_REFRESH,310,6662,2295
325,content_f3a0e908ff6c,33.11008455549228,STALE_HIGH_DROP,URGENT_REFRESH,417,943,187
326,content_2126e7f0a695,33.101669210945154,STALE_HIGH_DROP,URGENT_REFRESH,286,853,113
327,content_f771dd30be73,33.09417041010754,STALE_HIGH_DROP,URGENT_REFRESH,460,1162,273
328,content_eeec737f5df7,33.07864096550921,STALE_HIGH_DROP,URGENT_REFRESH,225,1597,275
329,content_d0e3f1959a20,33.064327801700436,STALE_HIGH_DROP,URGENT_REFRESH,307,468,28
330,content_bbdc171c4bc6,33.056126511817666,STALE_HIGH_DROP,URGENT_REFRESH,224,3166,768
331,content_985c100bef8f,33.040737590609375,STALE_HIGH_DROP,URGENT_REFRESH,284,1705,365
332,content_d733c70bbb4b,33.03201514506664,STALE_HIGH_DROP,URGENT_REFRESH,310,1736,396
333,content_fcc4de7a9d63,33.03131443114202,STALE_HIGH_DROP,URGENT_REFRESH,310,722,90
334,content_b581c64530b5,32.98751270800414,STALE_HIGH_DROP,URGENT_REFRESH,330,5105,1705
335,content_581f405133c1,32.97862499664948,STALE_HIGH_DROP,URGENT_REFRESH,182,573,1
336,content_c62b377fa3d3,32.97017262322759,STALE_HIGH_DROP,URGENT_REFRESH,487,366,35
337,content_6f7e56d004fc,32.96681194995105,STALE_HIGH_DROP,URGENT_REFRESH,309,441,24
338,content_ed130d02c76d,32.949629055759964,STALE_HIGH_DROP,URGENT_REFRESH,277,31622,13753
339,content_d638046e5481,32.91916509267592,STALE_HIGH_DROP,URGENT_REFRESH,224,12515,4452
340,content_fe2136cd396f,32.886369105059345,STALE_HIGH_DROP,URGENT_REFRESH,482,2722,890
341,content_59ee92135b5c,32.88236081012677,STALE_HIGH_DROP,URGENT_REFRESH,224,10354,3554
342,content_134a42023b08,32.87492191730006,STALE_HIGH_DROP,URGENT_REFRESH,313,4752,1542
343,content_1cc231e1a58f,32.87010418595363,STALE_HIGH_DROP,URGENT_REFRESH,333,1282,268
344,content_6f573a4f2672,32.86710975756678,STALE_HIGH_DROP,URGENT_REFRESH,463,279,13
345,content_015999a39e9f,32.85866898377966,STALE_HIGH_DROP,URGENT_REFRESH,299,12251,4753
346,content_e348b1dda5aa,32.84548920296783,STALE_HIGH_DROP,URGENT_REFRESH,300,4438,1396
347,content_5096a9d25fe5,32.843628623796604,STALE_HIGH_DROP,URGENT_REFRESH,300,24698,10645
348,content_cb76345bfbb8,32.83413522788301,STALE_HIGH_DROP,URGENT_REFRESH,183,1046,98
349,content_3d2f6bab9b73,32.814233063828524,STALE_HIGH_DROP,URGENT_REFRESH,230,1739,333
350,content_675375e45b5d,32.810251024928824,STALE_HIGH_DROP,URGENT_REFRESH,224,2820,669
351,content_5347460d9d18,32.79947683960812,STALE_HIGH_DROP,URGENT_REFRESH,236,790,79
352,content_9875187a3afa,32.79756154500719,STALE_HIGH_DROP,URGENT_REFRESH,330,580,64
353,content_5882b06e7320,32.795852811371354,STALE_HIGH_DROP,URGENT_REFRESH,224,12971,4677
354,content_780059759ff5,32.79053304440662,STALE_HIGH_DROP,URGENT_REFRESH,421,5986,2252
355,content_fea6a0d13b4a,32.77081909216239,STALE_HIGH_DROP,URGENT_REFRESH,313,22711,9805
356,content_d5337d1ff556,32.76302423302249,STALE_HIGH_DROP,URGENT_REFRESH,309,3967,1232
357,content_3e1238f04763,32.755138603160844,STALE_HIGH_DROP,URGENT_REFRESH,330,1254,261
358,content_937a96f2f552,32.751760289371056,STALE_HIGH_DROP,URGENT_REFRESH,329,2659,754
359,content_f6b68ed6150e,32.7297261043642,STALE_HIGH_DROP,URGENT_REFRESH,286,1385,277
360,content_b8180697676a,32.70749754927248,STALE_HIGH_DROP,URGENT_REFRESH,236,3269,852
361,content_819ff609e734,32.66666220820847,STALE_HIGH_DROP,URGENT_REFRESH,224,13125,4776
362,content_f4745704773f,32.65361020710853,STALE_HIGH_DROP,URGENT_REFRESH,264,503,29
363,content_eea80eacb125,32.643179417633654,STALE_HIGH_DROP,URGENT_REFRESH,236,2145,475
364,content_9e2f3f2d8b39,32.623672371683455,STALE_HIGH_DROP,URGENT_REFRESH,421,896,184
365,content_8c19996aa890,32.573379304975944,STALE_HIGH_DROP,URGENT_REFRESH,445,161284,89463
366,content_fe6d650abc0d,32.56662831122102,STALE_HIGH_DROP,URGENT_REFRESH,421,1158,273
367,content_1324905ea9d1,32.546578818742034,STALE_HIGH_DROP,URGENT_REFRESH,310,363,13
368,content_24792450aff3,32.54358319509551,STALE_HIGH_DROP,URGENT_REFRESH,224,49505,21987
369,content_e0397aea7268,32.54130712848068,STALE_HIGH_DROP,URGENT_REFRESH,310,566,59
370,content_fab09a452add,32.538070640814084,STALE_HIGH_DROP,URGENT_REFRESH,223,1127,162
371,content_0b94cd5e95af,32.526452546240556,STALE_HIGH_DROP,URGENT_REFRESH,487,2869,975
372,content_bd8bdfeecffe,32.52347069337484,STALE_HIGH_DROP,URGENT_REFRESH,463,1409,379
373,content_580d98a707e0,32.50677517832035,STALE_HIGH_DROP,URGENT_REFRESH,445,2796,918
374,content_9b8a4ceacea5,32.486176486594026,STALE_HIGH_DROP,URGENT_REFRESH,463,536,84
375,content_f98acea86e02,32.4780372888555,STALE_HIGH_DROP,URGENT_REFRESH,225,4376,1248
376,content_6b91347ea965,32.470691399780456,STALE_HIGH_DROP,URGENT_REFRESH,326,652,87
377,content_05b68f8f80d4,32.46338707948256,STALE_HIGH_DROP,URGENT_REFRESH,445,18979,8726
378,content_fee2e4d1d042,32.4565055111179,STALE_HIGH_DROP,URGENT_REFRESH,480,4962,1897
379,content_3ac7d1a69e35,32.45562306844576,STALE_HIGH_DROP,URGENT_REFRESH,236,8624,2975
380,content_97d475df4c6c,32.428999541931255,STALE_HIGH_DROP,URGENT_REFRESH,287,1758,410
381,content_678f2f245257,32.39504594308411,STALE_HIGH_DROP,URGENT_REFRESH,487,482,73
382,content_1732b5bbc2d5,32.38860584705131,STALE_HIGH_DROP,URGENT_REFRESH,224,15043,5690
383,content_bdbb8cee6d9f,32.3742790386561,STALE_HIGH_DROP,URGENT_REFRESH,287,612,66
384,content_e752a4e03dd3,32.36744149948171,STALE_HIGH_DROP,URGENT_REFRESH,287,51714,24480
385,content_530e806b3245,32.36130374523445,STALE_HIGH_DROP,URGENT_REFRESH,310,892,151
386,content_bf6cfa113390,32.356390464404974,STALE_HIGH_DROP,URGENT_REFRESH,236,416,7
387,content_5820260936ca,32.34257197353107,STALE_HIGH_DROP,URGENT_REFRESH,390,2090,608
388,content_d9bb0138f558,32.32692610260557,STALE_HIGH_DROP,URGENT_REFRESH,329,1896,495
389,content_d3e7d660a9b8,32.289523735931134,STALE_HIGH_DROP,URGENT_REFRESH,224,1532,286
390,content_2d2e029264e2,32.28116334453494,STALE_HIGH_DROP,URGENT_REFRESH,557,485,84
391,content_7057416a1fd6,32.254483716161026,STALE_HIGH_DROP,URGENT_REFRESH,310,1399,313
392,content_eeeeddf68d70,32.234562170728,STALE_HIGH_DROP,URGENT_REFRESH,216,570,31
393,content_03751aeead53,32.191062084239626,STALE_HIGH_DROP,URGENT_REFRESH,225,1102,167
394,content_b2bf50ecada6,32.17960450693564,STALE_HIGH_DROP,URGENT_REFRESH,390,622,100
395,content_481a5b957b11,32.172165491096514,STALE_HIGH_DROP,URGENT_REFRESH,223,8552,2936
396,content_b3e5d50d5713,32.16897611304885,STALE_HIGH_DROP,URGENT_REFRESH,225,2270,526
397,content_2db43735a69a,32.1451802450925,STALE_HIGH_DROP,URGENT_REFRESH,225,12645,4705
398,content_5466a8258699,32.14286829093915,STALE_HIGH_DROP,URGENT_REFRESH,557,216,11
399,content_56a868633c26,32.11225566686973,STALE_HIGH_DROP,URGENT_REFRESH,286,4421,1432
400,content_5eda48e9e42e,32.06477643286373,STALE_HIGH_DROP,URGENT_REFRESH,421,484,68
401,content_ddc9eb6ad74c,32.05952387680903,STALE_HIGH_DROP,URGENT_REFRESH,308,330,11
402,content_e0713eb98b9d,32.055175165525974,STALE_HIGH_DROP,URGENT_REFRESH,480,3946,1472
403,content_3460f83f024b,32.039335543623416,STALE_HIGH_DROP,URGENT_REFRESH,230,1996,449
404,content_3360c3000d9f,32.020993507990866,STALE_HIGH_DROP,URGENT_REFRESH,225,1957,431
405,content_3077b1335872,32.016256407676636,STALE_HIGH_DROP,URGENT_REFRESH,299,2862,843
406,content_f9f37772c928,32.00706719543226,STALE_HIGH_DROP,URGENT_REFRESH,286,8872,3352
407,content_c7da1c34b1cc,31.994250771208282,STALE_HIGH_DROP,URGENT_REFRESH,257,1314,259
408,content_9623d743e59d,31.974520547421704,STALE_HIGH_DROP,URGENT_REFRESH,256,929,145
409,content_1e9b9d24840d,31.96597523352737,STALE_HIGH_DROP,URGENT_REFRESH,417,3922,1411
410,content_4044538e77a9,31.96150336993623,STALE_HIGH_DROP,URGENT_REFRESH,310,641,88
411,content_aaa24361d253,31.95951329886025,STALE_HIGH_DROP,URGENT_REFRESH,225,7368,2489
412,content_0a64000ea8ef,31.931910374141673,STALE_HIGH_DROP,URGENT_REFRESH,224,903,120
413,content_19350c591ec3,31.925769789104603,STALE_HIGH_DROP,URGENT_REFRESH,326,1087,229
414,content_f35cfad0f186,31.906032305858602,STALE_HIGH_DROP,URGENT_REFRESH,328,1177,260
415,content_6c5b0fe87cbf,31.89377776222095,STALE_HIGH_DROP,URGENT_REFRESH,286,1378,303
416,content_ff0ed2eae545,31.877217287479468,STALE_HIGH_DROP,URGENT_REFRESH,330,6072,2242
417,content_ca808db18fb3,31.839405709766286,STALE_HIGH_DROP,URGENT_REFRESH,417,2067,638
418,content_4e2c18f0b3e7,31.815575743799783,STALE_HIGH_DROP,URGENT_REFRESH,224,3290,903
419,content_16587d23acba,31.7861779631102,STALE_HIGH_DROP,URGENT_REFRESH,287,6341,2275
420,content_35cfc6ab36a0,31.76334487870858,STALE_HIGH_DROP,URGENT_REFRESH,326,601,85
421,content_9c9e9ca6196c,31.75929252616403,STALE_HIGH_DROP,URGENT_REFRESH,467,1564,465
422,content_c6c5c6c43e94,31.750759075324513,STALE_HIGH_DROP,URGENT_REFRESH,463,984,245
423,content_581f85ef23d3,31.74690242308314,STALE_HIGH_DROP,URGENT_REFRESH,223,1065,168
424,content_3dc21d0132c7,31.736680927622697,STALE_HIGH_DROP,URGENT_REFRESH,225,1048,165
425,content_d862b7441aa7,31.73023393252189,STALE_HIGH_DROP,URGENT_REFRESH,333,894,175
426,content_0293beb5b072,31.726619403936876,STALE_HIGH_DROP,URGENT_REFRESH,330,2049,579
427,content_69dddf76ce2a,31.719815146565253,STALE_HIGH_DROP,URGENT_REFRESH,310,847,152
428,content_4aaeb527edf7,31.715009499378034,STALE_HIGH_DROP,URGENT_REFRESH,224,8570,3028
429,content_6789749a04e4,31.710010894879435,STALE_HIGH_DROP,URGENT_REFRESH,322,257,2
430,content_94058fab0b5b,31.700204900956006,STALE_HIGH_DROP,URGENT_REFRESH,299,18768,8167
431,content_aa11f525c308,31.685309020503524,STALE_HIGH_DROP,URGENT_REFRESH,333,1384,340
432,content_b0c24b6fb432,31.683821149301625,STALE_HIGH_DROP,URGENT_REFRESH,286,6487,2349
433,content_acf4e890415e,31.670830450312998,STALE_HIGH_DROP,URGENT_REFRESH,236,1283,244
434,content_363efe5e6d43,31.608396083806145,STALE_HIGH_DROP,URGENT_REFRESH,445,197,3
435,content_ae5613a02ebc,31.60701362773405,STALE_HIGH_DROP,URGENT_REFRESH,287,1513,359
436,content_28432c97f315,31.588705836851595,STALE_HIGH_DROP,URGENT_REFRESH,284,1012,194
437,content_e5098be6af40,31.566785824134783,STALE_HIGH_DROP,URGENT_REFRESH,333,7106,2753
438,content_b755f195bf0a,31.566428719784483,STALE_HIGH_DROP,URGENT_REFRESH,229,2255,559
439,content_2b18bbf5d861,31.552276559304737,STALE_HIGH_DROP,URGENT_REFRESH,333,1796,494
440,content_cb5611d87825,31.51916234683708,STALE_HIGH_DROP,URGENT_REFRESH,445,2049,660
441,content_40c50ec4c06e,31.482873159956387,STALE_HIGH_DROP,URGENT_REFRESH,299,34114,16073
442,content_6989c356365e,31.481372430707186,STALE_HIGH_DROP,URGENT_REFRESH,545,18355,9016
443,content_a2123751d2f8,31.452250636422978,STALE_HIGH_DROP,URGENT_REFRESH,329,1867,522
444,content_3cb4f294705b,31.447292284000614,STALE_HIGH_DROP,URGENT_REFRESH,466,276,24
445,content_3917f17fd47f,31.440676476258602,STALE_HIGH_DROP,URGENT_REFRESH,224,4107,1241
446,content_3a426ee4383c,31.43650174856714,STALE_HIGH_DROP,URGENT_REFRESH,362,21854,10189
447,content_9eb8a4636b02,31.422513654186986,STALE_HIGH_DROP,URGENT_REFRESH,225,1186,214
448,content_8cfdd35d1aed,31.42222024089964,STALE_HIGH_DROP,URGENT_REFRESH,310,264,4
449,content_00b1fc4e9026,31.383969911117205,STALE_HIGH_DROP,URGENT_REFRESH,330,1748,481
450,content_03c42fc46004,31.37645997134866,STALE_HIGH_DROP,URGENT_REFRESH,257,1288,271
451,content_ce861b52509e,31.35824919645277,STALE_HIGH_DROP,URGENT_REFRESH,557,5772,2467
452,content_79b176b92c1b,31.349886445346357,STALE_HIGH_DROP,URGENT_REFRESH,287,41485,19886
453,content_b4e92f758074,31.34446830298398,STALE_HIGH_DROP,URGENT_REFRESH,310,663,105
454,content_dc8cc5da83fd,31.33039818756035,STALE_HIGH_DROP,URGENT_REFRESH,229,1346,269
455,content_7d2d33fb3ea5,31.311358575576858,STALE_HIGH_DROP,URGENT_REFRESH,460,374,51
456,content_81fea0c0c1a3,31.30699096378606,STALE_HIGH_DROP,URGENT_REFRESH,228,2485,653
457,content_0ba896169af5,31.291129582385583,STALE_HIGH_DROP,URGENT_REFRESH,487,824,203
458,content_3a3391080e53,31.29090100594827,STALE_HIGH_DROP,URGENT_REFRESH,224,7856,2795
459,content_45429156cb15,31.282936451594622,STALE_HIGH_DROP,URGENT_REFRESH,257,1551,361
460,content_25fd53576e5c,31.27921788163897,STALE_HIGH_DROP,URGENT_REFRESH,286,1918,515
461,content_a219938761d0,31.263095691374563,STALE_HIGH_DROP,URGENT_REFRESH,329,5274,1956
462,content_b2beaf2fc81c,31.24960546150761,STALE_HIGH_DROP,URGENT_REFRESH,502,206,11
463,content_70af4255f30b,31.245238896858393,STALE_HIGH_DROP,URGENT_REFRESH,329,2498,777
464,content_20da97aafc53,31.212647844050846,STALE_HIGH_DROP,URGENT_REFRESH,263,2567,736
465,content_5649f2ca6712,31.20864773895693,STALE_HIGH_DROP,URGENT_REFRESH,263,1380,311
466,content_742a8fcba2fe,31.18450341993827,STALE_HIGH_DROP,URGENT_REFRESH,502,164,2
467,content_3b2060fca03a,31.184303450355728,STALE_HIGH_DROP,URGENT_REFRESH,287,6869,2587
468,content_5f3687b9e6ce,31.181538193315514,STALE_HIGH_DROP,URGENT_REFRESH,230,2238,575
469,content_5a8f3ec3f361,31.176628882206536,STALE_HIGH_DROP,URGENT_REFRESH,300,2190,634
470,content_82db197d3c34,31.176258230307365,STALE_HIGH_DROP,URGENT_REFRESH,263,612,78
471,content_e9bb7915230b,31.16369940645924,STALE_HIGH_DROP,URGENT_REFRESH,480,3368,1275
472,content_dcf545faa831,31.163507268907775,STALE_HIGH_DROP,URGENT_REFRESH,307,1764,480
473,content_2ad705808431,31.161432398782157,STALE_HIGH_DROP,URGENT_REFRESH,445,3869,1476
474,content_2f98c1f72872,31.146541821280497,STALE_HIGH_DROP,URGENT_REFRESH,333,772,149
475,content_3fdbee533170,31.121213360721597,STALE_HIGH_DROP,URGENT_REFRESH,286,1225,277
476,content_209c63dc6e56,31.11576625096413,STALE_HIGH_DROP,URGENT_REFRESH,299,21145,9562
477,content_9b8949116824,31.115456820034723,STALE_HIGH_DROP,URGENT_REFRESH,300,1073,234
478,content_84bd4d58119e,31.113608486879876,STALE_HIGH_DROP,URGENT_REFRESH,280,32331,15149
479,content_feabb5319adc,31.106181581380465,STALE_HIGH_DROP,URGENT_REFRESH,333,505,70
480,content_e13d6634dec3,31.102072895699717,STALE_HIGH_DROP,URGENT_REFRESH,310,1306,319
481,content_46881f576da3,31.09127787045399,STALE_HIGH_DROP,URGENT_REFRESH,332,279,13
482,content_ca17a024f90c,31.082549603318498,STALE_HIGH_DROP,URGENT_REFRESH,228,23825,10302
483,content_4ff98337e687,31.082496911997957,STALE_HIGH_DROP,URGENT_REFRESH,263,300,6
484,content_1f7b831ee01f,31.078850749313204,STALE_HIGH_DROP,URGENT_REFRESH,460,182,4
485,content_ecb6215e79fd,31.073902105538934,STALE_HIGH_DROP,URGENT_REFRESH,231,2142,548
486,content_77ca734cbd5d,31.044591917593866,STALE_HIGH_DROP,URGENT_REFRESH,329,1687,471
487,content_c01efc6bf8fb,31.041869256256916,STALE_HIGH_DROP,URGENT_REFRESH,287,5059,1807
488,content_c2d5e457ebae,31.01557129549603,STALE_HIGH_DROP,URGENT_REFRESH,224,10655,4075
489,content_506693a2cdd2,31.014574044747075,STALE_HIGH_DROP,URGENT_REFRESH,348,204,0
490,content_9061fb2c8c71,31.005900385701647,STALE_HIGH_DROP,URGENT_REFRESH,236,6034,2103
491,content_f69861481e07,31.005819976588,STALE_HIGH_DROP,URGENT_REFRESH,545,793,208
492,content_388d765d2f94,31.000613559469752,STALE_HIGH_DROP,URGENT_REFRESH,357,3021,1033
493,content_74cb5a290484,30.97433737705426,STALE_HIGH_DROP,URGENT_REFRESH,287,11464,4755
494,content_6e3b3e151745,30.972844373541875,STALE_HIGH_DROP,URGENT_REFRESH,340,212,1
495,content_72b6e81877f7,30.9386955856241,STALE_HIGH_DROP,URGENT_REFRESH,286,2780,863
496,content_5daaf566b54c,30.920380934686516,STALE_HIGH_DROP,URGENT_REFRESH,286,17678,7802
497,content_507e69d8cea9,30.913318845920106,STALE_HIGH_DROP,URGENT_REFRESH,307,1008,221
498,content_00202ac57009,30.905479095964555,STALE_HIGH_DROP,URGENT_REFRESH,300,23334,10770
499,content_eb30e06003b3,30.90177156497302,STALE_HIGH_DROP,URGENT_REFRESH,183,2256,524
500,content_f2e74641e8ac,30.901444342055633,STALE_HIGH_DROP,URGENT_REFRESH,284,790,142
501,content_56c595926939,30.90026373490904,STALE_HIGH_DROP,URGENT_REFRESH,257,2989,910
502,content_ff131dc63405,30.881017141319436,STALE_HIGH_DROP,URGENT_REFRESH,490,191,9
503,content_20073d619610,30.878108160727464,STALE_HIGH_DROP,URGENT_REFRESH,421,1825,583
504,content_66873a8c0e75,30.878071475807072,STALE_HIGH_DROP,URGENT_REFRESH,287,6383,2410
505,content_53c115b3b99d,30.872191589178446,STALE_HIGH_DROP,URGENT_REFRESH,257,1302,292
506,content_27abd394431c,30.864708268640584,STALE_HIGH_DROP,URGENT_REFRESH,421,4375,1710
507,content_bc59f60f4c9e,30.86374175900261,STALE_HIGH_DROP,URGENT_REFRESH,299,1614,431
508,content_38b1acb9a0d1,30.85967159366381,STALE_HIGH_DROP,URGENT_REFRESH,310,1634,446
509,content_594333a314f6,30.859177109336162,STALE_HIGH_DROP,URGENT_REFRESH,487,362,55
510,content_46d422734b5b,30.851964057755797,STALE_HIGH_DROP,URGENT_REFRESH,421,501,89
511,content_bd6486743ec2,30.839455050743645,STALE_HIGH_DROP,URGENT_REFRESH,537,278,35
512,content_162c5ba9e046,30.81154878320627,STALE_HIGH_DROP,URGENT_REFRESH,307,2950,964
513,content_79eca93bd0ec,30.782503154438952,STALE_HIGH_DROP,URGENT_REFRESH,286,1067,234
514,content_3ed490571843,30.767800588679993,STALE_HIGH_DROP,URGENT_REFRESH,480,3535,1379
